State,District,University Type,University Name,University_Name_Cleaned,University ID,College Name,College_Name_Cleaned,College Id,College Type,Address,Website,Management,Year of Establishment,Specialised in,Location,Upload Year,The Institute Added In Survey Year,Location_Cleaned,Management_Cleaned,Segregation_type,Year_of_Establishment_cleaned
Assam,Dibrugarh,State Public University,"Dibrugarh University, Dibrugarh (Id: U-0051)","Dibrugarh University, Dibrugarh",U-0051,SIPE LAW COLLEGE (Id: C-64698),SIPE LAW COLLEGE,C-64698,Affiliated College,"SHISHU BHARATI BHAWAN, TINKUNIA, NEAR POLO GROUND, GRAHAM BAZAR, DIBRUGARH",sipe.in,Private Un-Aided,2009,No,Rural,2020,2020,Rural,Private Un-Aided,Private,2009
Assam,Barpeta,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Kayakuchi College (Id: C-17339),Kayakuchi College,C-17339,Affiliated College,"Kayakuchi, Barpeta",www.kayakuchicollege.com,Local Body,1988,No,Rural,2020,2010,Rural,Local Body,Government,1988
Assam,Darrang,State Public University,"Smt. Nathibai Damodar Thackersey Women's Univeristy, Mumbai (Id: U-0326)","Smt. Nathibai Damodar Thackersey Women's Univeristy, Mumbai",U-0326,GNRC Institute of Nursing Education (Id: C-44340),GNRC Institute of Nursing Education,C-44340,Affiliated College,,,,,,,NO,2010,Not Defined,Not Defined,Not Defined,Not Defined
Assam,Barpeta,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Barpeta Girl's College (Id: C-17116),Barpeta Girl's College,C-17116,Affiliated College,"Krishnanagar, Sundaridia, Barpeta",www.barpetagirlscollege.in,State Government,1978,No,Urban,2020,2010,Urban,State Government,Government,1978
Assam,Dibrugarh,State Public University,"Dibrugarh University, Dibrugarh (Id: U-0051)","Dibrugarh University, Dibrugarh",U-0051,Pithubor Degree Girls College P.O.Khowang-785676 (Id: C-8448),Pithubor Degree Girls College P.O.Khowang-785676,C-8448,Affiliated College,"Pithubar Girls Degree College Khowang, P.O. Khowang, Dibrugarh",pithubarcollege.org.com,State Government,1989,Arts,Rural,2020,2010,Rural,State Government,Government,1989
Assam,Cachar,Central University,"Assam University, Silchar (Id: U-0050)","Assam University, Silchar",U-0050,A.K.Chanda Law College (Id: C-26417),A.K.Chanda Law College,C-26417,Affiliated College,"TARAPUR, TARAPUR, SILCHAR",,Local Body,1960,No,Urban,2020,2010,Urban,Local Body,Government,1960
Assam,Kamrup Metro,State Public University,ASSAM SCIENCE AND TECHNOLOGY UNIVERSITY (Id: U-0673),ASSAM SCIENCE AND TECHNOLOGY UNIVERSITY,U-0673,Rahman Institute of Pharmaceutical Sciences and Research (Id: C-61817),Rahman Institute of Pharmaceutical Sciences and Research,C-61817,Affiliated College,"Tepesia, Kamarkuchi, Sonapur",www.ripsr.org,Private Un-Aided,2019,No,Rural,2020,2019,Rural,Private Un-Aided,Private,2019
Assam,Hailakandi,Central University,"Assam University, Silchar (Id: U-0050)","Assam University, Silchar",U-0050,S.K.Roy College (Id: C-26449),S.K.Roy College,C-26449,Affiliated College,"P.O.: Katlicherra, Katlicherra",https://www.skroycollege.in/,State Government,1994,No,Rural,2020,2010,Rural,State Government,Government,1994
Assam,Barpeta,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Baosi Banikanta Kakoti College (Id: C-17341),Baosi Banikanta Kakoti College,C-17341,Affiliated College,"Nagaon, P.O.-Nagaon, Nagaon",www.bbkcollege.co.in,State Government,1971,No,Rural,2020,2010,Rural,State Government,Government,1971
Assam,Kamrup,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,K.R.B. Girl's College (Id: C-17198),K.R.B. Girl's College,C-17198,Affiliated College,"KRB GIRLS' COLLEGE, FATASHIL, GUWAHATI-781009, Bharalumukh, Kamrup (M), Guwahati",krbgirlscollege.com,University,1971,No,Urban,2020,2010,Urban,University,Government,1971
Assam,Kamrup,State Public University,"Assam Agricultural University, Jorhat (Id: U-0048)","Assam Agricultural University, Jorhat",U-0048,College of Veterinary Science (Id: C-24845),College of Veterinary Science,C-24845,Constituent / University College,"Assam Agricultural University, Khanapara, Guwahati",http://www.vetbifguwahati.ernet.in,University,1948,Veterinary,Urban,2020,2010,Urban,University,Government,1948
Assam,Tinsukia,State Public University,"Dibrugarh University, Dibrugarh (Id: U-0051)","Dibrugarh University, Dibrugarh",U-0051,Tinsukia College P.O. Tinsukia-786125 (Id: C-8454),Tinsukia College P.O. Tinsukia-786125,C-8454,Affiliated College,"Ward no. 7, P.O. Tinsukia, Assam, Parbotia, Tinsukia, Tinsukia",www.tinsukiacollege.org,State Government,1956,No,Urban,2020,2010,Urban,State Government,Government,1956
Assam,Tinsukia,State Public University,"Dibrugarh University, Dibrugarh (Id: U-0051)","Dibrugarh University, Dibrugarh",U-0051,C T College (Id: C-61816),C T College,C-61816,Affiliated College,,,,,,,NO,2019,Not Defined,Not Defined,Not Defined,Not Defined
Assam,Goalpara,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Habraghat Mahavidyalaya (Id: C-17354),Habraghat Mahavidyalaya,C-17354,Affiliated College,"P.O.: Krishnai, Dist.: Goalpara , P.O.: Krishnai,  Dist.: Goalpara, Ashudubi, Krishnai",www.habraghatcollege.in,State Government,1979,No,Rural,2020,2010,Rural,State Government,Government,1979
Assam,Kamrup,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Rampur Anchalik College (Id: C-17327),Rampur Anchalik College,C-17327,Affiliated College,"Rampur, Rampur, Kamrup (Rural) 781132, Guwahati",www.rampuranchalikcollege.co.in,Local Body,1996,No,Rural,2020,2010,Rural,Local Body,Government,1996
Assam,Nalbari,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,M.N.C. Balika Mahavidyalaya (Id: C-17105),M.N.C. Balika Mahavidyalaya,C-17105,Affiliated College,"Nalbari, L.N.B. Road, Nalbari",www.mncbm.ac.in,State Government,1979,No,Rural,2020,2010,Rural,State Government,Government,1979
Assam,Sonitpur,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Rangapara College (Id: C-17342),Rangapara College,C-17342,Affiliated College,"Rangapara, Sonitpur, Tezpur",www.rangaparacollege.com,State Government,1979,No,Rural,2020,2010,Rural,State Government,Government,1979
Assam,Chirang,State Public University,BODOLAND UNIVERSITY (Id: U-0674),BODOLAND UNIVERSITY,U-0674,BOROBAZAR COLLEGE (Id: C-60500),BOROBAZAR COLLEGE,C-60500,Affiliated College,"BOROBAZAR, BOROBAZAR, Borobazar",borobazarcollegeassam.com,Local Body,2005,No,Rural,2020,2018,Rural,Local Body,Government,2005
Assam,Dima Hasao,Central University,"Assam University, Silchar (Id: U-0050)","Assam University, Silchar",U-0050,J.B.Hagjer Degree College (Id: C-26440),J.B.Hagjer Degree College,C-26440,Affiliated College,"UMRONGSO, HAFLONG ROAD, UMRONGSO",www.jbhagjerdegreecollege.in,Local Body,1995,No,Rural,2020,2010,Rural,Local Body,Government,1995
Assam,Kamrup,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Sonapur College (Id: C-17257),Sonapur College,C-17257,Affiliated College,"Sonapur, Kamrup (Metro) PIN- 782402, Guwahati",www.sonapurcollege.ac.in,State Government,1991,No,Rural,2020,2010,Rural,State Government,Government,1991
Assam,Kamrup,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,S.B.M.S. College (Id: C-17350),S.B.M.S. College,C-17350,Affiliated College,"+91 361 2830030, 9435103147, Sualkuchi,",www.sbmscollege.org,State Government,1963,No,Rural,2020,2010,Rural,State Government,Government,1963
Assam,Sonitpur,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Chatia College (Id: C-17370),Chatia College,C-17370,Affiliated College,"L.B.ROAD, PO-SOOTEA, BISWANATH",www.chatiacollege.com,State Government,1982,Arts,Rural,2020,2010,Rural,State Government,Government,1982
Assam,Baksa,State Public University,BODOLAND UNIVERSITY (Id: U-0674),BODOLAND UNIVERSITY,U-0674,Tamulpur College (Id: C-58904),Tamulpur College,C-58904,Affiliated College,"Tamulpur College, Tamulpur, Barnagar, Tamulpur",www.tamulpurcollege.in,Local Body,1984,No,Rural,2020,2017,Rural,Local Body,Government,1984
Assam,Bongaigaon,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Abhayapuri College (Id: C-17367),Abhayapuri College,C-17367,Affiliated College,"Abhayapuri-783384, Abhayapuri-783384, Abhayapuri",www.abhayapuricollege.in,State Government,1955,No,Rural,2020,2010,Rural,State Government,Government,1955
Assam,Kamrup,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,J.N. College (Id: C-17349),J.N. College,C-17349,Affiliated College,"Boko, P.O. Boko, Guwahati",www.jncollegeboko.ac.in,State Government,1964,No,Rural,2020,2010,Rural,State Government,Government,1964
Assam,Karbi Anglong,Central University,"Assam University, Silchar (Id: U-0050)","Assam University, Silchar",U-0050,Diphu Govt College (Id: C-26410),Diphu Govt College,C-26410,Affiliated College,"Principal, Diphu Government College, Diphu",www.diphugovernmentcollege.org,State Government,1964,No,Urban,2019,2010,Urban,State Government,Government,1964
Assam,Karbi Anglong,State Public University,"Dibrugarh University, Dibrugarh (Id: U-0051)","Dibrugarh University, Dibrugarh",U-0051,GOVERNMENT MODEL COLLGE DEITHOR KARBI ANGLONG (Id: C-65213),GOVERNMENT MODEL COLLGE DEITHOR KARBI ANGLONG,C-65213,Affiliated College,"Deithor, , Deithor",govtmodelcollegedeithor.in,State Government,2020,No,Rural,2020,2020,Rural,State Government,Government,2020
Assam,Barpeta,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Bajali T.T.College (Id: C-17225),Bajali T.T.College,C-17225,Affiliated College,"Patacharkuchi, Patacharkuchi",www.ttcpkc.org,Private Aided,1992,Education/Teacher Education,Rural,2020,2010,Rural,Private Aided,Private,1992
Assam,Bongaigaon,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Bongaigaon B.Ed. College (Id: C-17263),Bongaigaon B.Ed. College,C-17263,Affiliated College,"Vill. Birjhora Tea-Estate, Bongaigaon, P.O. Bongaigaon Dist - Bongaigaon, Bongaigaon",www.bongaigaonbedcollege.org,Private Un-Aided,1990,Education/Teacher Education,Rural,2020,2010,Rural,Private Un-Aided,Private,1990
Assam,Tinsukia,State Public University,"Dibrugarh University, Dibrugarh (Id: U-0051)","Dibrugarh University, Dibrugarh",U-0051,Ledo College. Ledo. Tinsukia (Id: C-8506),Ledo College. Ledo. Tinsukia,C-8506,Affiliated College,"LEDO, LEDO, TINSUKIA",www.ledocollege.in,State Government,1997,No,Rural,2020,2010,Rural,State Government,Government,1997
Assam,Nagaon,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Batadraba Sri Sri Sankardev College (Id: C-17249),Batadraba Sri Sri Sankardev College,C-17249,Affiliated College,"Nagaon-Dhing Road, Batadrava : Nagaon :Assam, Pin-782122, Batadrava",www.batadrabassscollege.org.in,State Government,1989,Arts,Rural,2020,2010,Rural,State Government,Government,1989
Assam,Baksa,State Public University,BODOLAND UNIVERSITY (Id: U-0674),BODOLAND UNIVERSITY,U-0674,Dronacharya Academy (Id: C-61276),Dronacharya Academy,C-61276,Affiliated College,"BELGURI, BARPETA ROAD, PO- SIMLAGURI, BARPETA ROAD",www.dronacharyaacademy.co.in,Private Aided,2006,No,Rural,2020,2018,Rural,Private Aided,Private,2006
Assam,Kokrajhar,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Gossaigaon College (Id: C-17120),Gossaigaon College,C-17120,Affiliated College,"Post- Gossaigaon, Dist-  Kokrajhar, Pin-783360, Gossaigaon",www.gossaigaoncollege.org,State Government,1971,No,Rural,2020,2010,Rural,State Government,Government,1971
Assam,Kokrajhar,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,"Science College, Kokrajhar (Id: C-17353)","Science College, Kokrajhar",C-17353,Affiliated College,"Kokrajhar, Kokrajhar, Kokrajhar",www.sciencecollege.ac.in,State Government,1995,Science,Urban,2020,2010,Urban,State Government,Government,1995
Assam,Kamrup Metro,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,GUWAHATI INSTITUTE OF FASHION TECHNOLOGY (Id: C-66013),GUWAHATI INSTITUTE OF FASHION TECHNOLOGY,C-66013,Affiliated College,"Dr. R. P. Road, Ganeshguri, Guwahati",www.giftcollege.org,Private Un-Aided,2009,No,Urban,2020,2020,Urban,Private Un-Aided,Private,2009
Assam,Lakhimpur,State Public University,"Assam Agricultural University, Jorhat (Id: U-0048)","Assam Agricultural University, Jorhat",U-0048,Lakhimpur College of Veterinary Science (Id: C-55330),Lakhimpur College of Veterinary Science,C-55330,Constituent / University College,"Assam Agricultural University, Joyhing, North Lakhimpur",www.aau.ac.in,University,1987,Veterinary,Rural,2020,2015,Rural,University,Government,1987
Assam,Kamrup,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Manabendra Sarma Girl's  College (Id: C-17364),Manabendra Sarma Girl's College,C-17364,Affiliated College,"PO- RANGIA, PS- RANGIA, RANGIA",www.msgcollege.co.in,State Government,1984,No,Urban,2020,2010,Urban,State Government,Government,1984
Assam,Hojai,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,AJMAL LAW COLLEGE HOJAI (Id: C-59823),AJMAL LAW COLLEGE HOJAI,C-59823,Affiliated College,"MAINROAD, ADARSH BAZAR, HOJAI",www.ajmalgroupofcoolege.com,Private Un-Aided,2018,Law,Rural,2020,2018,Rural,Private Un-Aided,Private,2018
Assam,Barpeta,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Bhawanipur Anchalik College (Id: C-17089),Bhawanipur Anchalik College,C-17089,Affiliated College,"Bhawanipur, Bhawanipur, Bhawanipur",www.bacollege.ac.in,Local Body,1982,No,Rural,2020,2010,Rural,Local Body,Government,1982
Assam,Kokrajhar,State Public University,BODOLAND UNIVERSITY (Id: U-0674),BODOLAND UNIVERSITY,U-0674,"U N Academy, Kokrajhar (Id: C-61266)","U N Academy, Kokrajhar",C-61266,Affiliated College,"Nounwgwr, Titaguri, Kokrajhar",unak.in,Private Un-Aided,2014,No,Rural,2020,2018,Rural,Private Un-Aided,Private,2014
Assam,Kamrup,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Baihata Charili B.Ed. College (Id: C-17093),Baihata Charili B.Ed. College,C-17093,Affiliated College,"Vill- Agdala, Baihata Chariali, P.O- Baihata Chariali, P.S- Baihata Chariali, D.T- Kamrup, (Assam), Baihata Chariali",www.baihatacharialib-ed.org.in,Local Body,1994,Education/Teacher Education,Rural,2020,2010,Rural,Local Body,Government,1994
Assam,Bongaigaon,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Bongaigaon Law College (Id: C-17143),Bongaigaon Law College,C-17143,Affiliated College,"Bongaigaon, P.O.- Bongaigaon, Bongaigaon",www.bongaigaonlawcollege.in,Private Un-Aided,1993,Law,Urban,2020,2010,Urban,Private Un-Aided,Private,1993
Assam,Jorhat,State Public University,"Dibrugarh University, Dibrugarh (Id: U-0051)","Dibrugarh University, Dibrugarh",U-0051,Bahona College P.O. Bahona (Id: C-8378),Bahona College P.O. Bahona,C-8378,Affiliated College,"Bahona, Jorhat",www.bahonacollege.edu.in,State Government,1966,No,Rural,2020,2010,Rural,State Government,Government,1966
Assam,Barpeta,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Milanjyoti College (Id: C-17239),Milanjyoti College,C-17239,Affiliated College,"VILL: ITARVITA, P.O: BARBALA",,Local Body,1997,No,Rural,2018,2010,Rural,Local Body,Government,1997
Assam,Dhubri,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,South Salmara College (Id: C-17243),South Salmara College,C-17243,Affiliated College,"SOUTH SALMARA, SOUTH SALMARA",www.ssalmaracollege.com,State Government,1986,No,Rural,2020,2010,Rural,State Government,Government,1986
Assam,Jorhat,State Public University,"Dibrugarh University, Dibrugarh (Id: U-0051)","Dibrugarh University, Dibrugarh",U-0051,GKB College P.O.Tamulichiga (Id: C-8496),GKB College P.O.Tamulichiga,C-8496,Affiliated College,"GKB College, Tamulichiga, P.O. Tamulichiga. Pin 785683, Teok, Jorhat",www.gkbctamulichiga.in,State Government,1983,No,Rural,2020,2010,Rural,State Government,Government,1983
Assam,Tinsukia,State Public University,"Dibrugarh University, Dibrugarh (Id: U-0051)","Dibrugarh University, Dibrugarh",U-0051,Digboi College P.O. Digboi-786171 (Id: C-8485),Digboi College P.O. Digboi-786171,C-8485,Affiliated College,"ITAVATA, DIGBOI",www.digboicollege.com; www.digboicollege.edu.in,State Government,1965,No,Rural,2020,2010,Rural,State Government,Government,1965
Assam,Dibrugarh,State Public University,"Dibrugarh University, Dibrugarh (Id: U-0051)","Dibrugarh University, Dibrugarh",U-0051,Tengakhat College P.O. Tenghat-786103 (Id: C-8393),Tengakhat College P.O. Tenghat-786103,C-8393,Affiliated College,"P.O. Tegakhat, Dist.- Dibrugarh, Assam, Pin-786103, P.O. Tegakhat, Dist.- Dibrugarh, Assam, Pin-786103, Dibrugarh",www.tengakhatcollege.edu.in,State Government,1967,No,Rural,2020,2010,Rural,State Government,Government,1967
Assam,Nagaon,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,Kampur College (Id: C-17351),Kampur College,C-17351,Affiliated College,"Kampur, P.O. Kampur., Nagaon",www.kampurcollege.in,State Government,1968,Arts,Rural,2020,2010,Rural,State Government,Government,1968
Assam,Kamrup,State Public University,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI (Id: U-0669)","SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",U-0669,Pratiksha Institute of Pharmaceutical Sciences (Id: C-60028),Pratiksha Institute of Pharmaceutical Sciences,C-60028,Affiliated College,"Chandrapur Road, Panikhaiti, Guwahati",www.pratiksha-edu.in,Private Aided,2018,Pharmacy,Rural,2020,2018,Rural,Private Aided,Private,2018
Assam,Goalpara,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,West Goalpara College (Id: C-17148),West Goalpara College,C-17148,Affiliated College,"Vill-Ambari, P.O- Balarbhita, Dist-Goalpara, Pin-783129, Assam, Karaikhowa- Taltola Road, Ambari, Balarbhita, Goalpara, Assam, Goalpara",www.westgoalparacollege.co.in,State Government,1981,No,Rural,2020,2010,Rural,State Government,Government,1981
Assam,Nagaon,State Public University,"Gauhati University, Guwahati (Id: U-0052)","Gauhati University, Guwahati",U-0052,LACHIT BARPHOOKAN COMMERCE ACADEMY (Id: C-49255),LACHIT BARPHOOKAN COMMERCE ACADEMY,C-49255,Affiliated College,"DOBOKA ROAD, MORIKALONG, NAGAON",www.lbcacademy.com,Private Un-Aided,2013,Commerce,Urban,2020,2013,Urban,Private Un-Aided,Private,2013
